date,medium,path,identifier,category,name,artist,description,accession_number,source,license,depicted_place
1991-00-00,Dia,https://webservices.picturae.com/mediabank/media/4972c38e-a3de-02af-5ff1-6adc01c46429/downloadoriginal/46f8085e-0078-9735-0c2e-ec1d450316ba?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:4972c38e-a3de-02af-5ff1-6adc01c46429:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Alkmaar_centrum_west_stadsvernieuwing_plattegrond,_""Ruimtekaart_bestaande_situatie""_Tussen_ongeveer_-_RAA-DMGA-00571_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Alkmaar centrum west stadsvernieuwing plattegrond: ""Ruimtekaart bestaande situatie"" Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00571,View this picture on the website of the [https://hdl.handle.net/21.12106/4972c38e-a3de-02af-5ff1-6adc01c46429 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-07-00,Foto,https://webservices.picturae.com/mediabank/media/4972e683-3437-4cc1-bce7-dc661a20b41c/downloadoriginal/90b14802-b08a-4b73-a6ed-155adcee1baa?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:4972e683-3437-4cc1-bce7-dc661a20b41c:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_links_naar_rechts_Tesselschadestraat_16,_Tesselschadestraat_14,_Tesselschadestraat_12_en_Tessels_-_RAA011007165_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van links naar rechts Tesselschadestraat 16, Tesselschadestraat 14, Tesselschadestraat 12 en Tesselschadestraat 10.}}",RAA011007165,View this picture on the website of the [https://hdl.handle.net/21.12106/4972e683-3437-4cc1-bce7-dc661a20b41c Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-09-16,Negatief,https://webservices.picturae.com/mediabank/media/497cabdb-b863-45e0-9b8f-5166eb6e68c7/downloadoriginal/374bc151-8889-43e5-ba30-783193d1aa7e?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:497cabdb-b863-45e0-9b8f-5166eb6e68c7:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Egmonderstraat_11,_voorgevel._Geparkeerde_auto._-_FO1014849_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Egmonderstraat 11, voorgevel. Geparkeerde auto.}}",FO1014849,View this picture on the website of the [https://hdl.handle.net/21.12106/497cabdb-b863-45e0-9b8f-5166eb6e68c7 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1987-09-14,Negatief,https://webservices.picturae.com/mediabank/media/49903d72-b7af-46b4-a765-b61785e65367/downloadoriginal/2d445a73-b275-4c02-86d2-bf7ed9d48dee?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49903d72-b7af-46b4-a765-b61785e65367:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Coornhertkade_55,_56_en_57._-_FO1014646_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Coornhertkade 55, 56 en 57.}}",FO1014646,View this picture on the website of the [https://hdl.handle.net/21.12106/49903d72-b7af-46b4-a765-b61785e65367 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1991-11-08,Negatief,https://webservices.picturae.com/mediabank/media/49932651-742c-41ca-80d7-796e007e06db/downloadoriginal/32c3c202-69d3-43c3-a5b8-1988218cfba7?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49932651-742c-41ca-80d7-796e007e06db:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Korte_Landstraat_2_hoek_Landstraat._Snackbar_Knabbel_en_Babbel._-_FO1015573_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Korte Landstraat 2 hoek Landstraat. Snackbar Knabbel en Babbel.}},FO1015573,View this picture on the website of the [https://hdl.handle.net/21.12106/49932651-742c-41ca-80d7-796e007e06db Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1980-03-00,Foto,https://webservices.picturae.com/mediabank/media/49a3f070-1c52-4751-abb9-9e129a693273/downloadoriginal/888b9682-31eb-4e27-9d12-57581ef9f9fb?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49a3f070-1c52-4751-abb9-9e129a693273:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_rechts_naar_links_Oudegracht_90,_hoek_Melcoplein,_Oudegracht_92,_Oudegracht_94,_Oudegracht_96_en_-_RAA011006128_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van rechts naar links Oudegracht 90, hoek Melcoplein, Oudegracht 92, Oudegracht 94, Oudegracht 96 en Oudegracht 100.}}",RAA011006128,View this picture on the website of the [https://hdl.handle.net/21.12106/49a3f070-1c52-4751-abb9-9e129a693273 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-04-09,Dia,https://webservices.picturae.com/mediabank/media/49a77796-51c5-ad12-4b89-2ae0ebabe180/downloadoriginal/5ebbb1c2-3412-b2e5-7f0c-a5ef6b73fb4e?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49a77796-51c5-ad12-4b89-2ae0ebabe180:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Baileybrug_montage_door_de_Genie,_hoek_Rijnstraat_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afd_-_RAA-DMGA-00740_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Baileybrug montage door de Genie, hoek Rijnstraat Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00740,View this picture on the website of the [https://hdl.handle.net/21.12106/49a77796-51c5-ad12-4b89-2ae0ebabe180 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1988-08-31,Negatief,https://webservices.picturae.com/mediabank/media/49aa3689-b2ca-4ebf-9147-68d6899326b7/downloadoriginal/1f96a16f-4516-4d7a-935b-7b503cd69824?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49aa3689-b2ca-4ebf-9147-68d6899326b7:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Kennemerstraatweg_153,_voorgevel_met_erker_en_dakkapel._-_FO1015390_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Kennemerstraatweg 153, voorgevel met erker en dakkapel.}}",FO1015390,View this picture on the website of the [https://hdl.handle.net/21.12106/49aa3689-b2ca-4ebf-9147-68d6899326b7 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-08-00,Foto,https://webservices.picturae.com/mediabank/media/49c03612-305c-47ef-9219-456a99baea35/downloadoriginal/ae23c2d9-e877-4036-9e1f-76c7ea203a6b?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49c03612-305c-47ef-9219-456a99baea35:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Laat_102-102a,_hoek_Huigbrouwerstraat,_Jacob_Kuyt._Voorgevel_en_zijgevel._Laat_102a_was_voorheen_Lux_-_RAA011003609_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Laat 102-102a, hoek Huigbrouwerstraat, Jacob Kuyt. Voorgevel en zijgevel. Laat 102a was voorheen Luxe Bakkerij Groot, na rond 1972 een deel van jacob Kuyt en na rond 1991 een kapsalon/kapper.}}",RAA011003609,View this picture on the website of the [https://hdl.handle.net/21.12106/49c03612-305c-47ef-9219-456a99baea35 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1990-00-00,Foto,https://webservices.picturae.com/mediabank/media/49c39472-fa69-4f4a-8ce8-ebf0882d9bcd/downloadoriginal/9d2ec8cf-6a3d-447a-9f57-1506971ecf9d?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49c39472-fa69-4f4a-8ce8-ebf0882d9bcd:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Chinese_leeuw_in_de_Koorstraat._-_FO_1012760_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Chinese leeuw in de Koorstraat.}},FO 1012760,View this picture on the website of the [https://hdl.handle.net/21.12106/49c39472-fa69-4f4a-8ce8-ebf0882d9bcd Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-06-00,Foto,https://webservices.picturae.com/mediabank/media/49c3c805-53f7-4b65-806e-3baa1ee61848/downloadoriginal/72eddb54-969e-4d77-9a04-af9b2899afe3?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49c3c805-53f7-4b65-806e-3baa1ee61848:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Links_Kennemerstraatweg_34._Rechts_Kennemerstraatweg_32._Lijstgevels,_schuiframen,_segmentbogen._-_RAA011002549_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Links Kennemerstraatweg 34. Rechts Kennemerstraatweg 32. Lijstgevels, schuiframen, segmentbogen.}}",RAA011002549,View this picture on the website of the [https://hdl.handle.net/21.12106/49c3c805-53f7-4b65-806e-3baa1ee61848 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-01-26,Foto,https://webservices.picturae.com/mediabank/media/49c458bf-9729-477d-8940-81142cf24ab3/downloadoriginal/885c4ba2-1a9f-447f-b2e6-06140379d879?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49c458bf-9729-477d-8940-81142cf24ab3:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Links_Langestraat_86_en_rechts_Langestraat_84._Daken,_gezien_vanaf_de_stadhuistoren._Rond_1965_zijn_-_RAA011004290_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Links Langestraat 86 en rechts Langestraat 84. Daken, gezien vanaf de stadhuistoren. Rond 1965 zijn Langestraat 84, Langestraat 86 en Langestraat 88, verbouwd tot 't Sierhuis 2000 en naar achteren verlengd tot aan de Gedempte Nieuwesloot. Rond 1985 werd het overgenomen door warenhuis Blokker, die voor die tijd gevestigd was in Langestraat 30-32.}}",RAA011004290,View this picture on the website of the [https://hdl.handle.net/21.12106/49c458bf-9729-477d-8940-81142cf24ab3 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-11-01,Foto,https://webservices.picturae.com/mediabank/media/49c92a29-bcec-431e-a34b-80bdce088dc7/downloadoriginal/43e1f81e-2a26-4a5b-a186-4ac7218968ef?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49c92a29-bcec-431e-a34b-80bdce088dc7:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Van_links_naar_rechts_Achterstraat_31,_Achterstraat_33,_Achterstraat_35,_Langestraat_26,_Lenteweelde_-_RAA011000088_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Van links naar rechts Achterstraat 31, Achterstraat 33, Achterstraat 35, Langestraat 26, Lenteweelde.}}",RAA011000088,View this picture on the website of the [https://hdl.handle.net/21.12106/49c92a29-bcec-431e-a34b-80bdce088dc7 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-06-20,Negatief,https://webservices.picturae.com/mediabank/media/49c95e9f-259e-413d-a229-2e11ce63bf4d/downloadoriginal/38d61f8e-d5b4-4c93-95bc-7cdd98869d86?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49c95e9f-259e-413d-a229-2e11ce63bf4d:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Eerste_Landdwarsstraat_1,_voorgevel_met_dakkapel._-_FO1015521_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Eerste Landdwarsstraat 1, voorgevel met dakkapel.}}",FO1015521,View this picture on the website of the [https://hdl.handle.net/21.12106/49c95e9f-259e-413d-a229-2e11ce63bf4d Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-00-00,Dia,https://webservices.picturae.com/mediabank/media/49ce347f-6816-21d7-5de9-070027ddbbbf/downloadoriginal/d1a3af8e-3570-e516-9e59-27a750fcfb18?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49ce347f-6816-21d7-5de9-070027ddbbbf:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Riolering_voor_wegenbouw_of_woonwijk_^_Tussen_ongeveer_de_jaren_1960_en_1990_heeft_de_Afdeling_Monum_-_RAA-DMGA-00317_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Riolering voor wegenbouw of woonwijk ? Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}},RAA-DMGA-00317,View this picture on the website of the [https://hdl.handle.net/21.12106/49ce347f-6816-21d7-5de9-070027ddbbbf Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1983-00-00,Foto,https://webservices.picturae.com/mediabank/media/49cee32e-ffba-44af-b2b4-a1ef6a70e1f1/downloadoriginal/e199421e-388b-4ac8-bd6e-befc9a1907ab?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49cee32e-ffba-44af-b2b4-a1ef6a70e1f1:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Buitengalerij_met_binnentuin_van_het_Hofje_van_Splinter._-_FO_1009684_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Buitengalerij met binnentuin van het Hofje van Splinter.}},FO 1009684,View this picture on the website of the [https://hdl.handle.net/21.12106/49cee32e-ffba-44af-b2b4-a1ef6a70e1f1 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-11-17,Foto,https://webservices.picturae.com/mediabank/media/49d3dbfd-590f-4466-9f7d-8c45b3f502d9/downloadoriginal/f1546753-f18d-4301-84f8-12446addc1ba?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49d3dbfd-590f-4466-9f7d-8c45b3f502d9:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Oudegracht_160-162,_hoek_Ridderstraat,_Poster_Point._Zijgevel._Rijksmonument._-_RAA011006167_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Oudegracht 160-162, hoek Ridderstraat, Poster Point. Zijgevel. Rijksmonument.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011006167,View this picture on the website of the [https://hdl.handle.net/21.12106/49d3dbfd-590f-4466-9f7d-8c45b3f502d9 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-10-24,Foto,https://webservices.picturae.com/mediabank/media/49d415b6-b8e8-4329-915f-d044c7b2dd22/downloadoriginal/316ff887-a6e8-4ec3-acb7-35fd0e7d1838?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49d415b6-b8e8-4329-915f-d044c7b2dd22:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,Garages_aan_de_Overkrocht_achter_van_links_naar_rechts_Westerweg_322-332._-_RAA011006335_-_RAA_Elsinga.jpg,{{Creator:J. Elsinga}},{{nl|1=Garages aan de Overkrocht achter van links naar rechts Westerweg 322-332.}},RAA011006335,View this picture on the website of the [https://hdl.handle.net/21.12106/49d415b6-b8e8-4329-915f-d044c7b2dd22 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1974-00-00,Dia,https://webservices.picturae.com/mediabank/media/49d7a104-dfc2-025e-3829-d756b364b2e2/downloadoriginal/a1ac90c6-9d87-9ea9-3a0a-e728d838bcbf?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49d7a104-dfc2-025e-3829-d756b364b2e2:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Bouw_van_Regulierstunnel_met_spoorwegviaduct_en_Westerweg_viaduct,_tussen_Heilooër_Tolweg_en_Martin_-_RAA-DMGA-00027_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Bouw van Regulierstunnel met spoorwegviaduct en Westerweg viaduct, tussen Heilooër Tolweg en Martin Luther Kingweg, tijdens nachtelijk werk met bouwvakkers Tussen ongeveer de jaren 1960 en 1990 heeft de Afdeling Monumentenzorg van de Gemeente Alkmaar een uitvoerige dia-collectie aangelegd. Geregeld werden de dia's destijds gebruikt bij presentaties voor publiek. Om deze presentaties samen te stellen werden de dia's vaak uit hun serieverband gehaald waardoor chronologie etc. uiteindelijk verloren is gegaan. Door de dia's te digitaliseren en beschrijven wordt uiteindelijk een reconstructie mogelijk.}}",RAA-DMGA-00027,View this picture on the website of the [https://hdl.handle.net/21.12106/49d7a104-dfc2-025e-3829-d756b364b2e2 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1989-01-00,Foto,https://webservices.picturae.com/mediabank/media/49e06e91-7cd5-487f-84ef-8af469154126/downloadoriginal/25ab51c6-ecf8-4639-8535-451dad342f55?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49e06e91-7cd5-487f-84ef-8af469154126:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Koorstraat_2,_hoek_Kerkplein,_Bagijnenstraat_en_Kerkstraat,_de_Grote-_of_Sint_Laurenskerk._Interieur_-_RAA011009675_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Koorstraat 2, hoek Kerkplein, Bagijnenstraat en Kerkstraat, de Grote- of Sint Laurenskerk. Interieur schip. Houtsnijwerk op een herenbank. Rijksmonument. De kerk is gebouwd tussen 1470 en 1518. De herenbank dateert uit 1654.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011009675,View this picture on the website of the [https://hdl.handle.net/21.12106/49e06e91-7cd5-487f-84ef-8af469154126 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1981-06-00,Negatief,https://webservices.picturae.com/mediabank/media/49e344f5-c2d9-45b7-87e9-f5640fe4faac/downloadoriginal/10b5ce77-217f-41e9-b08b-e96717fd2e35?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49e344f5-c2d9-45b7-87e9-f5640fe4faac:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Kooimeerlaan_14,_voorgevel._-_FO1015446_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Kooimeerlaan 14, voorgevel.}}",FO1015446,View this picture on the website of the [https://hdl.handle.net/21.12106/49e344f5-c2d9-45b7-87e9-f5640fe4faac Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1986-06-00,Foto,https://webservices.picturae.com/mediabank/media/49e749e7-5af4-4eec-944f-331b5264a2ec/downloadoriginal/a8a59964-8358-48b3-97ff-2784f2359782?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49e749e7-5af4-4eec-944f-331b5264a2ec:963f7248-a263-11e0-bf4a-bde4fca6c222,Alkmaar,"Geesterweg_10._Lijstgevel,_kroonlijst,_schuiframen._-_RAA011001360_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Geesterweg 10. Lijstgevel, kroonlijst, schuiframen.}}",RAA011001360,View this picture on the website of the [https://hdl.handle.net/21.12106/49e749e7-5af4-4eec-944f-331b5264a2ec Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
1979-01-31,Foto,https://webservices.picturae.com/mediabank/media/49e79ea1-b20f-427c-b838-a0816d2b5d14/downloadoriginal/d09ae8ae-63e9-4108-ab67-8d4e524ebad2?apiKey=6074ee2a-12da-11e7-a85c-60f81db16928,oai:49e79ea1-b20f-427c-b838-a0816d2b5d14:963f7248-a263-11e0-bf4a-bde4fca6c222,Rijksmonumenten in Alkmaar,"Veerstraat_1-18,_hoek_Hofplein,_Gedempte_Nieuwesloot_32-34,_Hof_van_Sonoy._De_vleugel_aan_de_westkan_-_RAA011007333_-_RAA_Elsinga.jpg",{{Creator:J. Elsinga}},"{{nl|1=Veerstraat 1-18, hoek Hofplein, Gedempte Nieuwesloot 32-34, Hof van Sonoy. De vleugel aan de westkant, tijdens de restauratie van 1973-1980. Interieur trappenhuis. Rijksmonument. Hofje uit rond 1600. Van 1744-1970 een oude mannen- en vrouwenhuis van de diaconie. Voor die tijd woning(en). Van rond 1980 tot rond 1985 een jeugdhonk van de Stg. Jeugdwerk. Nadien restaurant het Hof van Alkmaar, met daarnaast winkeltjes en woningen op een verdieping. In 1576 had Sonoy het terrein van het Maria Magdalenaklooster, het Annaklooster, de Witte Hof, ofwel de Witte Begijnhof, met mogelijk nog wat opstallen gekocht en liet een deel van de vleugel aan de westkant bouwen. In 1591 verkocht Sonoy het aan Bardesius. Deze liet, voor 1607, ook een deel van de vleugel aan de westkant bouwen. Na 1744 kwamen daarin een regentenkamer en een zaal, later de zogenaamde ridderzaal genoemd.}} {{Possible Rijksmonument | plaats = Alkmaar | provincie = NH }}",RAA011007333,View this picture on the website of the [https://hdl.handle.net/21.12106/49e79ea1-b20f-427c-b838-a0816d2b5d14 Regional Archief Alkmaar] CC-O declaration can be found in the disclaimer of [https://www.regionaalarchiefalkmaar.nl/disclaimer?fbclid=IwAR248LwdG9Ecq3micqEqcJwJj3i4AlzmsVVR0b6Plur5tpC4CUu1EKvhNq4 the website of the archive].,{{Cc-zero}},Alkmaar
